sku,facility_code,on_hand,reserved,available,reorder_point,safety_stock,projected_stockout_days,status,bin_location
ZCRTY-SS-M-B0,FC-CMH,79,9,70,60,24,19,in stock,CMH-17-F
ZCRTY-SS-M-CS,FC-MEM,156,9,147,60,24,39,in stock,MEM-08-A
ZCRTY-SS-M-CS,FC-CLT,4,1,3,60,24,1,critical,CLT-15-A
ZCRTY-SS-M-CS,FC-SEA,35,4,31,60,24,8,low stock,SEA-30-E
ZCRTY-SS-M-CS,FC-DFW,214,25,189,60,24,53,in stock,DFW-36-E
ZCRTY-SS-M-CS,FC-EWR,89,0,89,60,24,22,in stock,EWR-50-A
ZCRTY-SS-M-CS,FC-RNO,157,0,157,60,24,39,in stock,RNO-08-F
ZCRTY-SS-M-CS,FC-CMH,270,25,245,60,24,67,in stock,CMH-51-F
ZCRTY-LS-M-RR,FC-MEM,19,1,18,100,40,2,critical,MEM-53-D
ZCRTY-LS-M-RR,FC-CLT,358,24,334,100,40,51,in stock,CLT-28-A
ZCRTY-LS-M-RR,FC-SEA,279,7,272,100,40,39,in stock,SEA-07-B
ZCRTY-LS-M-RR,FC-DFW,425,37,388,100,40,60,in stock,DFW-37-E
ZCRTY-LS-M-RR,FC-EWR,74,12,62,100,40,10,low stock,EWR-19-C
ZCRTY-LS-M-RR,FC-RNO,464,8,456,100,40,66,in stock,RNO-08-F
ZCRTY-LS-M-RR,FC-CMH,61,7,54,100,40,8,low stock,CMH-34-F
ZCRTY-LS-M-T0,FC-MEM,161,14,147,80,32,26,in stock,MEM-59-B
ZCRTY-LS-M-T0,FC-CLT,55,2,53,80,32,9,low stock,CLT-10-F
ZCRTY-LS-M-T0,FC-SEA,272,43,229,80,32,45,in stock,SEA-15-E
ZCRTY-LS-M-T0,FC-DFW,204,8,196,80,32,34,in stock,DFW-29-C
ZCRTY-LS-M-T0,FC-EWR,16,0,16,80,32,2,critical,EWR-41-E
ZCRTY-LS-M-T0,FC-RNO,123,5,118,80,32,20,in stock,RNO-15-B
ZCRTY-LS-M-T0,FC-CMH,254,15,239,80,32,42,in stock,CMH-13-E
ZCRTY-SS-L-B0,FC-MEM,274,18,256,60,24,68,in stock,MEM-55-C
ZCRTY-SS-L-B0,FC-CLT,108,0,108,60,24,27,in stock,CLT-36-C
ZCRTY-SS-L-B0,FC-SEA,32,3,29,60,24,8,low stock,SEA-42-B
ZCRTY-SS-L-B0,FC-DFW,157,4,153,60,24,39,in stock,DFW-02-B
ZCRTY-SS-L-B0,FC-EWR,52,8,44,60,24,13,low stock,EWR-47-E
ZCRTY-SS-L-B0,FC-RNO,196,5,191,60,24,49,in stock,RNO-22-A
ZCRTY-SS-L-B0,FC-CMH,0,0,0,60,24,0,critical,CMH-03-C
ZCRTY-SS-L-CS,FC-MEM,141,15,126,80,32,23,in stock,MEM-19-D
ZCRTY-SS-L-CS,FC-CLT,205,27,178,80,32,34,in stock,CLT-32-C
ZCRTY-SS-L-CS,FC-SEA,290,19,271,80,32,48,in stock,SEA-17-F
ZCRTY-SS-L-CS,FC-DFW,14,0,14,80,32,2,critical,DFW-57-B
ZCRTY-SS-L-CS,FC-EWR,229,3,226,80,32,38,in stock,EWR-12-E
ZCRTY-SS-L-CS,FC-RNO,173,8,165,80,32,28,in stock,RNO-39-C
ZCRTY-SS-L-CS,FC-CMH,22,1,21,80,32,3,critical,CMH-53-B
ZCRTY-LS-L-RR,FC-MEM,246,24,222,60,24,61,in stock,MEM-18-B
ZCRTY-LS-L-RR,FC-CLT,46,4,42,60,24,11,low stock,CLT-54-F
ZCRTY-LS-L-RR,FC-SEA,201,28,173,60,24,50,in stock,SEA-28-A
ZCRTY-LS-L-RR,FC-DFW,140,21,119,60,24,35,in stock,DFW-17-D
ZCRTY-LS-L-RR,FC-EWR,74,7,67,60,24,18,in stock,EWR-27-D
ZCRTY-LS-L-RR,FC-RNO,271,30,241,60,24,67,in stock,RNO-41-D
ZCRTY-LS-L-RR,FC-CMH,153,17,136,60,24,38,in stock,CMH-17-C
ZCRTY-LS-L-T0,FC-MEM,271,36,235,100,40,38,in stock,MEM-23-B
ZCRTY-LS-L-T0,FC-CLT,206,16,190,100,40,29,in stock,CLT-29-D
ZCRTY-LS-L-T0,FC-SEA,465,23,442,100,40,66,in stock,SEA-41-A
ZCRTY-LS-L-T0,FC-DFW,232,9,223,100,40,33,in stock,DFW-45-E
ZCRTY-LS-L-T0,FC-EWR,3,1,2,100,40,0,critical,EWR-02-A
ZCRTY-LS-L-T0,FC-RNO,139,11,128,100,40,19,in stock,RNO-10-C
ZCRTY-LS-L-T0,FC-CMH,74,8,66,100,40,10,low stock,CMH-45-A
ZCRTY-SS-XL-B0,FC-MEM,478,39,439,120,48,53,in stock,MEM-11-C
ZCRTY-SS-XL-B0,FC-CLT,106,11,95,120,48,11,low stock,CLT-25-F
ZCRTY-SS-XL-B0,FC-SEA,541,3,538,120,48,60,in stock,SEA-48-F
ZCRTY-SS-XL-B0,FC-DFW,371,18,353,120,48,41,in stock,DFW-21-B
ZCRTY-SS-XL-B0,FC-EWR,556,64,492,120,48,61,in stock,EWR-57-F
ZCRTY-SS-XL-B0,FC-RNO,546,22,524,120,48,60,in stock,RNO-27-C
ZCRTY-SS-XL-B0,FC-CMH,600,17,583,120,48,66,in stock,CMH-18-A
ZCRTY-SS-XL-CS,FC-MEM,18,0,18,120,48,2,critical,MEM-53-F
ZCRTY-SS-XL-CS,FC-CLT,73,1,72,120,48,8,low stock,CLT-26-F
ZCRTY-SS-XL-CS,FC-SEA,42,1,41,120,48,4,low stock,SEA-10-C
ZCRTY-SS-XL-CS,FC-DFW,283,23,260,120,48,31,in stock,DFW-52-B
ZCRTY-SS-XL-CS,FC-EWR,351,58,293,120,48,39,in stock,EWR-49-F
ZCRTY-SS-XL-CS,FC-RNO,446,43,403,120,48,49,in stock,RNO-30-F
ZCRTY-SS-XL-CS,FC-CMH,40,0,40,120,48,4,low stock,CMH-25-B
ZCRTY-LS-XL-RR,FC-MEM,283,18,265,60,24,70,in stock,MEM-15-B
ZCRTY-LS-XL-RR,FC-CLT,66,5,61,60,24,16,in stock,CLT-22-A
ZCRTY-LS-XL-RR,FC-SEA,245,8,237,60,24,61,in stock,SEA-26-D
ZCRTY-LS-XL-RR,FC-DFW,269,2,267,60,24,67,in stock,DFW-11-B
ZCRTY-LS-XL-RR,FC-EWR,277,35,242,60,24,69,in stock,EWR-30-B
ZCRTY-LS-XL-RR,FC-RNO,37,5,32,60,24,9,low stock,RNO-11-E
ZCRTY-LS-XL-RR,FC-CMH,119,18,101,60,24,29,in stock,CMH-42-B
ZCRTY-LS-XL-T0,FC-MEM,94,14,80,60,24,23,in stock,MEM-16-C
ZCRTY-LS-XL-T0,FC-CLT,223,8,215,60,24,55,in stock,CLT-01-D
ZCRTY-LS-XL-T0,FC-SEA,22,3,19,60,24,5,low stock,SEA-39-F
ZCRTY-LS-XL-T0,FC-DFW,184,14,170,60,24,46,in stock,DFW-38-F
ZCRTY-LS-XL-T0,FC-EWR,245,5,240,60,24,61,in stock,EWR-27-E
ZCRTY-LS-XL-T0,FC-RNO,86,13,73,60,24,21,in stock,RNO-14-C
ZCRTY-LS-XL-T0,FC-CMH,181,11,170,60,24,45,in stock,CMH-55-F
ZCRSM-AS-S-B0,FC-MEM,54,1,53,40,16,18,in stock,MEM-29-A
ZCRSM-AS-S-B0,FC-CLT,84,0,84,40,16,28,in stock,CLT-11-B
ZCRSM-AS-S-B0,FC-SEA,41,3,38,40,16,13,in stock,SEA-07-D
ZCRSM-AS-S-B0,FC-DFW,186,2,184,40,16,62,in stock,DFW-58-F
ZCRSM-AS-S-B0,FC-EWR,0,0,0,40,16,0,critical,EWR-28-A
ZCRSM-AS-S-B0,FC-RNO,33,2,31,40,16,11,low stock,RNO-59-B
ZCRSM-AS-S-B0,FC-CMH,185,21,164,40,16,61,in stock,CMH-48-B
ZCRSM-AS-S-CS,FC-MEM,175,13,162,120,48,19,in stock,MEM-26-E
ZCRSM-AS-S-CS,FC-CLT,449,28,421,120,48,49,in stock,CLT-46-A
ZCRSM-AS-S-CS,FC-SEA,226,8,218,120,48,25,in stock,SEA-46-E
ZCRSM-AS-S-CS,FC-DFW,378,42,336,120,48,42,in stock,DFW-01-D
ZCRSM-AS-S-CS,FC-EWR,316,37,279,120,48,35,in stock,EWR-51-C
ZCRSM-AS-S-CS,FC-RNO,68,6,62,120,48,7,low stock,RNO-34-B
ZCRSM-AS-S-CS,FC-CMH,81,2,79,120,48,9,low stock,CMH-01-E
ZCRSM-AS-S-RR,FC-MEM,121,2,119,40,16,40,in stock,MEM-22-C
ZCRSM-AS-S-RR,FC-CLT,99,4,95,40,16,33,in stock,CLT-41-D
ZCRSM-AS-S-RR,FC-SEA,8,1,7,40,16,2,critical,SEA-49-A
ZCRSM-AS-S-RR,FC-DFW,109,3,106,40,16,36,in stock,DFW-42-E
ZCRSM-AS-S-RR,FC-EWR,142,11,131,40,16,47,in stock,EWR-50-D
ZCRSM-AS-S-RR,FC-RNO,194,8,186,40,16,64,in stock,RNO-18-A
ZCRSM-AS-S-RR,FC-CMH,123,5,118,40,16,41,in stock,CMH-17-F
ZCRSM-AS-S-T0,FC-MEM,138,15,123,40,16,46,in stock,MEM-27-C
ZCRSM-AS-S-T0,FC-CLT,26,4,22,40,16,8,low stock,CLT-30-F
ZCRSM-AS-S-T0,FC-SEA,166,4,162,40,16,55,in stock,SEA-23-D
ZCRSM-AS-S-T0,FC-DFW,150,6,144,40,16,50,in stock,DFW-39-A
ZCRSM-AS-S-T0,FC-EWR,162,23,139,40,16,54,in stock,EWR-33-E
ZCRSM-AS-S-T0,FC-RNO,66,8,58,40,16,22,in stock,RNO-30-E
ZCRSM-AS-S-T0,FC-CMH,4,1,3,40,16,1,critical,CMH-11-F
ZCRSM-AS-M-B0,FC-MEM,227,8,219,120,48,25,in stock,MEM-25-B
ZCRSM-AS-M-B0,FC-CLT,540,65,475,120,48,60,in stock,CLT-44-C
ZCRSM-AS-M-B0,FC-SEA,557,34,523,120,48,61,in stock,SEA-35-D
ZCRSM-AS-M-B0,FC-DFW,159,15,144,120,48,17,in stock,DFW-05-B
ZCRSM-AS-M-B0,FC-EWR,503,0,503,120,48,55,in stock,EWR-17-F
ZCRSM-AS-M-B0,FC-RNO,241,2,239,120,48,26,in stock,RNO-27-E
ZCRSM-AS-M-B0,FC-CMH,272,21,251,120,48,30,in stock,CMH-48-A
ZCRSM-AS-M-CS,FC-MEM,106,9,97,60,24,26,in stock,MEM-35-C
ZCRSM-AS-M-CS,FC-CLT,211,22,189,60,24,52,in stock,CLT-19-C
ZCRSM-AS-M-CS,FC-SEA,178,14,164,60,24,44,in stock,SEA-60-F
ZCRSM-AS-M-CS,FC-DFW,236,0,236,60,24,59,in stock,DFW-10-E
ZCRSM-AS-M-CS,FC-EWR,54,7,47,60,24,13,low stock,EWR-11-C
ZCRSM-AS-M-CS,FC-RNO,145,18,127,60,24,36,in stock,RNO-05-E
ZCRSM-AS-M-CS,FC-CMH,109,17,92,60,24,27,in stock,CMH-17-A
ZCRSM-AS-M-RR,FC-MEM,85,4,81,40,16,28,in stock,MEM-39-A
ZCRSM-AS-M-RR,FC-CLT,68,9,59,40,16,22,in stock,CLT-58-E
ZCRSM-AS-M-RR,FC-SEA,94,12,82,40,16,31,in stock,SEA-19-D
ZCRSM-AS-M-RR,FC-DFW,50,3,47,40,16,16,in stock,DFW-13-C
ZCRSM-AS-M-RR,FC-EWR,17,0,17,40,16,5,low stock,EWR-26-D
ZCRSM-AS-M-RR,FC-RNO,179,22,157,40,16,59,in stock,RNO-57-B
ZCRSM-AS-M-RR,FC-CMH,36,0,36,40,16,12,low stock,CMH-40-B
ZCRSM-AS-M-T0,FC-MEM,132,13,119,40,16,44,in stock,MEM-56-E
ZCRSM-AS-M-T0,FC-CLT,154,3,151,40,16,51,in stock,CLT-50-F
ZCRSM-AS-M-T0,FC-SEA,21,1,20,40,16,7,low stock,SEA-59-D
ZCRSM-AS-M-T0,FC-DFW,11,1,10,40,16,3,critical,DFW-15-A
ZCRSM-AS-M-T0,FC-EWR,86,2,84,40,16,28,in stock,EWR-08-C
ZCRSM-AS-M-T0,FC-RNO,3,0,3,40,16,1,critical,RNO-07-C
ZCRSM-AS-M-T0,FC-CMH,121,1,120,40,16,40,in stock,CMH-22-C
ZCRSM-AS-L-B0,FC-MEM,140,5,135,120,48,15,in stock,MEM-41-C
ZCRSM-AS-L-B0,FC-CLT,414,60,354,120,48,46,in stock,CLT-53-E
ZCRSM-AS-L-B0,FC-SEA,477,54,423,120,48,53,in stock,SEA-44-E
ZCRSM-AS-L-B0,FC-DFW,201,21,180,120,48,22,in stock,DFW-25-E
ZCRSM-AS-L-B0,FC-EWR,564,46,518,120,48,62,in stock,EWR-10-F
ZCRSM-AS-L-B0,FC-RNO,415,69,346,120,48,46,in stock,RNO-01-B
ZCRSM-AS-L-B0,FC-CMH,18,0,18,120,48,2,critical,CMH-03-A
ZCRSM-AS-L-CS,FC-MEM,127,3,124,40,16,42,in stock,MEM-44-C
ZCRSM-AS-L-CS,FC-CLT,189,5,184,40,16,63,in stock,CLT-06-D
ZCRSM-AS-L-CS,FC-SEA,191,12,179,40,16,63,in stock,SEA-49-E
ZCRSM-AS-L-CS,FC-DFW,185,9,176,40,16,61,in stock,DFW-35-F
ZCRSM-AS-L-CS,FC-EWR,125,1,124,40,16,41,in stock,EWR-38-B
ZCRSM-AS-L-CS,FC-RNO,104,2,102,40,16,34,in stock,RNO-08-F
ZCRSM-AS-L-CS,FC-CMH,27,2,25,40,16,9,low stock,CMH-40-D
ZCRSM-AS-L-RR,FC-MEM,468,41,427,100,40,66,in stock,MEM-14-A
ZCRSM-AS-L-RR,FC-CLT,232,32,200,100,40,33,in stock,CLT-13-A
ZCRSM-AS-L-RR,FC-SEA,20,1,19,100,40,2,critical,SEA-52-F
ZCRSM-AS-L-RR,FC-DFW,20,1,19,100,40,2,critical,DFW-57-F
ZCRSM-AS-L-RR,FC-EWR,60,10,50,100,40,8,low stock,EWR-45-C
ZCRSM-AS-L-RR,FC-RNO,123,18,105,100,40,17,in stock,RNO-43-D
ZCRSM-AS-L-RR,FC-CMH,281,25,256,100,40,40,in stock,CMH-18-D
ZCRSM-AS-L-T0,FC-MEM,143,2,141,120,48,15,in stock,MEM-20-A
ZCRSM-AS-L-T0,FC-CLT,23,1,22,120,48,2,critical,CLT-43-B
ZCRSM-AS-L-T0,FC-SEA,310,43,267,120,48,34,in stock,SEA-12-A
ZCRSM-AS-L-T0,FC-DFW,253,17,236,120,48,28,in stock,DFW-32-A
ZCRSM-AS-L-T0,FC-EWR,575,19,556,120,48,63,in stock,EWR-53-A
ZCRSM-AS-L-T0,FC-RNO,456,56,400,120,48,50,in stock,RNO-10-A
ZCRSM-AS-L-T0,FC-CMH,242,0,242,120,48,26,in stock,CMH-28-A
ZCRSM-AS-XL-B0,FC-MEM,37,2,35,60,24,9,low stock,MEM-24-B
ZCRSM-AS-XL-B0,FC-CLT,157,26,131,60,24,39,in stock,CLT-27-A
ZCRSM-AS-XL-B0,FC-SEA,202,14,188,60,24,50,in stock,SEA-13-A
ZCRSM-AS-XL-B0,FC-DFW,184,23,161,60,24,46,in stock,DFW-18-A
ZCRSM-AS-XL-B0,FC-EWR,132,6,126,60,24,33,in stock,EWR-35-E
ZCRSM-AS-XL-B0,FC-RNO,284,41,243,60,24,71,in stock,RNO-25-E
ZCRSM-AS-XL-B0,FC-CMH,270,38,232,60,24,67,in stock,CMH-20-C
ZCRSM-AS-XL-CS,FC-MEM,85,0,85,40,16,28,in stock,MEM-60-A
ZCRSM-AS-XL-CS,FC-CLT,35,4,31,40,16,11,low stock,CLT-36-F
ZCRSM-AS-XL-CS,FC-SEA,153,7,146,40,16,51,in stock,SEA-12-C
ZCRSM-AS-XL-CS,FC-DFW,47,1,46,40,16,15,in stock,DFW-11-C
ZCRSM-AS-XL-CS,FC-EWR,37,5,32,40,16,12,low stock,EWR-34-F
ZCRSM-AS-XL-CS,FC-RNO,5,1,4,40,16,1,critical,RNO-47-D
ZCRSM-AS-XL-CS,FC-CMH,114,15,99,40,16,38,in stock,CMH-19-F
ZCRSM-AS-XL-RR,FC-MEM,408,16,392,100,40,58,in stock,MEM-37-C
ZCRSM-AS-XL-RR,FC-CLT,304,28,276,100,40,43,in stock,CLT-54-F
ZCRSM-AS-XL-RR,FC-SEA,20,0,20,100,40,2,critical,SEA-13-C
ZCRSM-AS-XL-RR,FC-DFW,246,24,222,100,40,35,in stock,DFW-50-E
ZCRSM-AS-XL-RR,FC-EWR,24,3,21,100,40,3,critical,EWR-18-F
ZCRSM-AS-XL-RR,FC-RNO,170,7,163,100,40,24,in stock,RNO-17-E
ZCRSM-AS-XL-RR,FC-CMH,3,1,2,100,40,0,critical,CMH-05-F
ZCRSM-AS-XL-T0,FC-MEM,182,9,173,80,32,30,in stock,MEM-20-D
ZCRSM-AS-XL-T0,FC-CLT,115,18,97,80,32,19,in stock,CLT-34-B
ZCRSM-AS-XL-T0,FC-SEA,37,3,34,80,32,6,low stock,SEA-43-D
ZCRSM-AS-XL-T0,FC-DFW,166,16,150,80,32,27,in stock,DFW-07-F
ZCRSM-AS-XL-T0,FC-EWR,238,20,218,80,32,39,in stock,EWR-35-A
ZCRSM-AS-XL-T0,FC-RNO,132,12,120,80,32,22,in stock,RNO-38-E
ZCRSM-AS-XL-T0,FC-CMH,150,18,132,80,32,25,in stock,CMH-23-B
ZCRSW-AS-S-B0,FC-MEM,333,15,318,120,48,37,in stock,MEM-13-D
ZCRSW-AS-S-B0,FC-CLT,331,32,299,120,48,36,in stock,CLT-49-E
ZCRSW-AS-S-B0,FC-SEA,133,8,125,120,48,14,in stock,SEA-55-C
ZCRSW-AS-S-B0,FC-DFW,332,42,290,120,48,36,in stock,DFW-41-E
ZCRSW-AS-S-B0,FC-EWR,266,15,251,120,48,29,in stock,EWR-60-E
ZCRSW-AS-S-B0,FC-RNO,426,25,401,120,48,47,in stock,RNO-27-D
ZCRSW-AS-S-B0,FC-CMH,561,86,475,120,48,62,in stock,CMH-13-D
ZCRSW-AS-S-CS,FC-MEM,175,2,173,60,24,43,in stock,MEM-10-E
ZCRSW-AS-S-CS,FC-CLT,72,11,61,60,24,18,in stock,CLT-40-A
ZCRSW-AS-S-CS,FC-SEA,48,7,41,60,24,12,low stock,SEA-50-C
ZCRSW-AS-S-CS,FC-DFW,202,3,199,60,24,50,in stock,DFW-05-F
ZCRSW-AS-S-CS,FC-EWR,184,20,164,60,24,46,in stock,EWR-01-B
ZCRSW-AS-S-CS,FC-RNO,190,25,165,60,24,47,in stock,RNO-33-E
ZCRSW-AS-S-CS,FC-CMH,82,4,78,60,24,20,in stock,CMH-48-E
ZCRSW-AS-S-RR,FC-MEM,225,35,190,80,32,37,in stock,MEM-07-A
ZCRSW-AS-S-RR,FC-CLT,91,13,78,80,32,15,in stock,CLT-58-F
ZCRSW-AS-S-RR,FC-SEA,90,12,78,80,32,15,in stock,SEA-02-C
ZCRSW-AS-S-RR,FC-DFW,360,46,314,80,32,60,in stock,DFW-09-F
ZCRSW-AS-S-RR,FC-EWR,3,0,3,80,32,0,critical,EWR-01-B
ZCRSW-AS-S-RR,FC-RNO,0,0,0,80,32,0,critical,RNO-31-B
ZCRSW-AS-S-RR,FC-CMH,12,1,11,80,32,2,critical,CMH-53-E
ZCRSW-AS-S-T0,FC-MEM,167,8,159,80,32,27,in stock,MEM-01-C
ZCRSW-AS-S-T0,FC-CLT,333,54,279,80,32,55,in stock,CLT-49-C
ZCRSW-AS-S-T0,FC-SEA,72,7,65,80,32,12,low stock,SEA-28-A
ZCRSW-AS-S-T0,FC-DFW,335,24,311,80,32,55,in stock,DFW-27-E
ZCRSW-AS-S-T0,FC-EWR,282,42,240,80,32,47,in stock,EWR-44-F
ZCRSW-AS-S-T0,FC-RNO,198,15,183,80,32,33,in stock,RNO-08-C
ZCRSW-AS-S-T0,FC-CMH,85,10,75,80,32,14,in stock,CMH-14-B
ZCRSW-AS-M-B0,FC-MEM,400,22,378,100,40,57,in stock,MEM-43-F
ZCRSW-AS-M-B0,FC-CLT,122,5,117,100,40,17,in stock,CLT-35-F
ZCRSW-AS-M-B0,FC-SEA,23,3,20,100,40,3,critical,SEA-33-F
ZCRSW-AS-M-B0,FC-DFW,6,1,5,100,40,0,critical,DFW-12-A
ZCRSW-AS-M-B0,FC-EWR,137,1,136,100,40,19,in stock,EWR-59-A
ZCRSW-AS-M-B0,FC-RNO,213,15,198,100,40,30,in stock,RNO-26-C
ZCRSW-AS-M-B0,FC-CMH,437,27,410,100,40,62,in stock,CMH-56-A
ZCRSW-AS-M-CS,FC-MEM,131,18,113,40,16,43,in stock,MEM-39-A
ZCRSW-AS-M-CS,FC-CLT,132,20,112,40,16,44,in stock,CLT-34-F
ZCRSW-AS-M-CS,FC-SEA,71,1,70,40,16,23,in stock,SEA-51-E
ZCRSW-AS-M-CS,FC-DFW,132,22,110,40,16,44,in stock,DFW-52-A
ZCRSW-AS-M-CS,FC-EWR,184,1,183,40,16,61,in stock,EWR-38-E
ZCRSW-AS-M-CS,FC-RNO,116,14,102,40,16,38,in stock,RNO-57-A
ZCRSW-AS-M-CS,FC-CMH,76,0,76,40,16,25,in stock,CMH-51-C
ZCRSW-AS-M-RR,FC-MEM,422,48,374,100,40,60,in stock,MEM-51-B
ZCRSW-AS-M-RR,FC-CLT,402,14,388,100,40,57,in stock,CLT-51-C
ZCRSW-AS-M-RR,FC-SEA,305,39,266,100,40,43,in stock,SEA-02-F
ZCRSW-AS-M-RR,FC-DFW,323,16,307,100,40,46,in stock,DFW-14-D
ZCRSW-AS-M-RR,FC-EWR,7,1,6,100,40,1,critical,EWR-39-A
ZCRSW-AS-M-RR,FC-RNO,19,2,17,100,40,2,critical,RNO-19-A
ZCRSW-AS-M-RR,FC-CMH,341,11,330,100,40,48,in stock,CMH-29-A
ZCRSW-AS-M-T0,FC-MEM,78,13,65,80,32,13,low stock,MEM-30-D
ZCRSW-AS-M-T0,FC-CLT,299,40,259,80,32,49,in stock,CLT-14-A
ZCRSW-AS-M-T0,FC-SEA,86,12,74,80,32,14,in stock,SEA-54-B
ZCRSW-AS-M-T0,FC-DFW,343,28,315,80,32,57,in stock,DFW-08-B
ZCRSW-AS-M-T0,FC-EWR,251,31,220,80,32,41,in stock,EWR-51-A
ZCRSW-AS-M-T0,FC-RNO,347,38,309,80,32,57,in stock,RNO-05-E
ZCRSW-AS-M-T0,FC-CMH,257,42,215,80,32,42,in stock,CMH-35-E
ZCRSW-AS-L-B0,FC-MEM,2,1,1,120,48,0,critical,MEM-26-B
ZCRSW-AS-L-B0,FC-CLT,293,4,289,120,48,32,in stock,CLT-17-A
ZCRSW-AS-L-B0,FC-SEA,273,18,255,120,48,30,in stock,SEA-28-C
ZCRSW-AS-L-B0,FC-DFW,318,0,318,120,48,35,in stock,DFW-03-C
ZCRSW-AS-L-B0,FC-EWR,382,26,356,120,48,42,in stock,EWR-56-D
ZCRSW-AS-L-B0,FC-RNO,481,15,466,120,48,53,in stock,RNO-15-F
ZCRSW-AS-L-B0,FC-CMH,489,27,462,120,48,54,in stock,CMH-34-F
ZCRSW-AS-L-CS,FC-MEM,157,18,139,120,48,17,in stock,MEM-19-E
ZCRSW-AS-L-CS,FC-CLT,165,10,155,120,48,18,in stock,CLT-40-E
ZCRSW-AS-L-CS,FC-SEA,381,19,362,120,48,42,in stock,SEA-25-D
ZCRSW-AS-L-CS,FC-DFW,131,2,129,120,48,14,in stock,DFW-08-B
ZCRSW-AS-L-CS,FC-EWR,82,10,72,120,48,9,low stock,EWR-37-C
ZCRSW-AS-L-CS,FC-RNO,391,52,339,120,48,43,in stock,RNO-52-C
ZCRSW-AS-L-CS,FC-CMH,234,24,210,120,48,26,in stock,CMH-07-B
ZCRSW-AS-L-RR,FC-MEM,206,33,173,80,32,34,in stock,MEM-50-F
ZCRSW-AS-L-RR,FC-CLT,187,25,162,80,32,31,in stock,CLT-08-D
ZCRSW-AS-L-RR,FC-SEA,223,31,192,80,32,37,in stock,SEA-21-D
ZCRSW-AS-L-RR,FC-DFW,229,30,199,80,32,38,in stock,DFW-57-F
ZCRSW-AS-L-RR,FC-EWR,233,4,229,80,32,38,in stock,EWR-32-F
ZCRSW-AS-L-RR,FC-RNO,77,5,72,80,32,12,low stock,RNO-45-C
ZCRSW-AS-L-RR,FC-CMH,396,4,392,80,32,66,in stock,CMH-60-C
ZCRSW-AS-L-T0,FC-MEM,290,41,249,60,24,72,in stock,MEM-41-A
ZCRSW-AS-L-T0,FC-CLT,290,15,275,60,24,72,in stock,CLT-11-D
ZCRSW-AS-L-T0,FC-SEA,71,1,70,60,24,17,in stock,SEA-07-A
ZCRSW-AS-L-T0,FC-DFW,279,21,258,60,24,69,in stock,DFW-11-A
ZCRSW-AS-L-T0,FC-EWR,112,16,96,60,24,28,in stock,EWR-40-A
ZCRSW-AS-L-T0,FC-RNO,188,19,169,60,24,47,in stock,RNO-03-A
ZCRSW-AS-L-T0,FC-CMH,225,36,189,60,24,56,in stock,CMH-20-F
ZCRSW-AS-XL-B0,FC-MEM,105,15,90,40,16,35,in stock,MEM-23-F
ZCRSW-AS-XL-B0,FC-CLT,113,13,100,40,16,37,in stock,CLT-09-D
ZCRSW-AS-XL-B0,FC-SEA,92,11,81,40,16,30,in stock,SEA-40-B
ZCRSW-AS-XL-B0,FC-DFW,127,2,125,40,16,42,in stock,DFW-44-D
ZCRSW-AS-XL-B0,FC-EWR,99,14,85,40,16,33,in stock,EWR-18-C
ZCRSW-AS-XL-B0,FC-RNO,68,1,67,40,16,22,in stock,RNO-53-A
ZCRSW-AS-XL-B0,FC-CMH,2,1,1,40,16,0,critical,CMH-13-C
ZCRSW-AS-XL-CS,FC-MEM,148,5,143,40,16,49,in stock,MEM-18-D
ZCRSW-AS-XL-CS,FC-CLT,103,6,97,40,16,34,in stock,CLT-10-A
ZCRSW-AS-XL-CS,FC-SEA,92,11,81,40,16,30,in stock,SEA-57-F
ZCRSW-AS-XL-CS,FC-DFW,44,5,39,40,16,14,in stock,DFW-07-F
ZCRSW-AS-XL-CS,FC-EWR,55,2,53,40,16,18,in stock,EWR-39-E
ZCRSW-AS-XL-CS,FC-RNO,69,5,64,40,16,23,in stock,RNO-06-D
ZCRSW-AS-XL-CS,FC-CMH,0,1,-1,40,16,0,critical,CMH-10-C
ZCRSW-AS-XL-RR,FC-MEM,116,7,109,40,16,38,in stock,MEM-03-B
ZCRSW-AS-XL-RR,FC-CLT,114,16,98,40,16,38,in stock,CLT-05-C
ZCRSW-AS-XL-RR,FC-SEA,140,3,137,40,16,46,in stock,SEA-40-B
ZCRSW-AS-XL-RR,FC-DFW,31,0,31,40,16,10,low stock,DFW-39-F
ZCRSW-AS-XL-RR,FC-EWR,105,1,104,40,16,35,in stock,EWR-18-B
ZCRSW-AS-XL-RR,FC-RNO,6,0,6,40,16,2,critical,RNO-51-E
ZCRSW-AS-XL-RR,FC-CMH,188,31,157,40,16,62,in stock,CMH-40-E
ZCRSW-AS-XL-T0,FC-MEM,277,29,248,60,24,69,in stock,MEM-33-D
ZCRSW-AS-XL-T0,FC-CLT,92,12,80,60,24,23,in stock,CLT-54-F
ZCRSW-AS-XL-T0,FC-SEA,95,6,89,60,24,23,in stock,SEA-36-D
ZCRSW-AS-XL-T0,FC-DFW,142,3,139,60,24,35,in stock,DFW-11-F
ZCRSW-AS-XL-T0,FC-EWR,115,2,113,60,24,28,in stock,EWR-48-A
ZCRSW-AS-XL-T0,FC-RNO,129,5,124,60,24,32,in stock,RNO-26-A
ZCRSW-AS-XL-T0,FC-CMH,180,14,166,60,24,45,in stock,CMH-23-B
